Number of Buildings Mentioned,What Happened,Type of Building,text,primary_country,date_posted,format,url,NER_extracted_geolocation
---------------------------,----------------------,------------------,"In July, deadly monsoon floods took more than 530 lives, while leaving roads, bridges, households, and schools in ruins.",Pakistan,2022-08-26 04:02:15+00:00,News and Press Release,https://reliefweb.int/report/pakistan/melting-glaciers-growing-lakes-and-threat-outburst-floods,
            4              ,        Damaged       ,     Schools      ,"In July, deadly monsoon floods took more than 530 lives, while leaving roads, bridges, households, and schools in ruins.",Pakistan,2022-08-26 04:02:15+00:00,News and Press Release,https://reliefweb.int/report/pakistan/melting-glaciers-growing-lakes-and-threat-outburst-floods,
            1              ,       Destroyed      ,     Bridges      ,"In July, deadly monsoon floods took more than 530 lives, while leaving roads, bridges, households, and schools in ruins.",Pakistan,2022-08-26 04:02:15+00:00,News and Press Release,https://reliefweb.int/report/pakistan/melting-glaciers-growing-lakes-and-threat-outburst-floods,
            1              ,       Destroyed      ,     Household    ,"In July, deadly monsoon floods took more than 530 lives, while leaving roads, bridges, households, and schools in ruins.",Pakistan,2022-08-26 04:02:15+00:00,News and Press Release,https://reliefweb.int/report/pakistan/melting-glaciers-growing-lakes-and-threat-outburst-floods,
            1              ,        Damaged       ,       Roads      ,"In July, deadly monsoon floods took more than 530 lives, while leaving roads, bridges, households, and schools in ruins.",Pakistan,2022-08-26 04:02:15+00:00,News and Press Release,https://reliefweb.int/report/pakistan/melting-glaciers-growing-lakes-and-threat-outburst-floods,
 --- , --- , --- ,"At the government level, respondents noted that 100% of school children are at home as after floods the schools are closed and currently the children are not going to school.",Pakistan,2022-08-22 06:53:08+00:00,Assessment,https://reliefweb.int/report/pakistan/early-needs-identification-eni-balochistans-flood-affected-districts-jhal-magsi-lasbela-qila-saifullah-and-nushki,
 0 , N/A , N/A ,"At the government level, respondents noted that 100% of school children are at home as after floods the schools are closed and currently the children are not going to school.",Pakistan,2022-08-22 06:53:08+00:00,Assessment,https://reliefweb.int/report/pakistan/early-needs-identification-eni-balochistans-flood-affected-districts-jhal-magsi-lasbela-qila-saifullah-and-nushki,
 1 , Closed , Schools ,"At the government level, respondents noted that 100% of school children are at home as after floods the schools are closed and currently the children are not going to school.",Pakistan,2022-08-22 06:53:08+00:00,Assessment,https://reliefweb.int/report/pakistan/early-needs-identification-eni-balochistans-flood-affected-districts-jhal-magsi-lasbela-qila-saifullah-and-nushki,
 N/A , N/A , Other Education Facilities ,"At the government level, respondents noted that 100% of school children are at home as after floods the schools are closed and currently the children are not going to school.",Pakistan,2022-08-22 06:53:08+00:00,Assessment,https://reliefweb.int/report/pakistan/early-needs-identification-eni-balochistans-flood-affected-districts-jhal-magsi-lasbela-qila-saifullah-and-nushki,
 ------------------- , --------------, ---------------- ,181x schools damaged.,Pakistan,2022-07-29 00:25:03+00:00,Situation Report,https://reliefweb.int/report/pakistan/ndma-monsoon-2022-daily-situation-report-no-044-1300-hrs-27th-july-2022-1300-hrs-28th-july-2022,
 181                 , Damaged       , Not Mentioned     ,181x schools damaged.,Pakistan,2022-07-29 00:25:03+00:00,Situation Report,https://reliefweb.int/report/pakistan/ndma-monsoon-2022-daily-situation-report-no-044-1300-hrs-27th-july-2022-1300-hrs-28th-july-2022,
---------------------,----------------------,-----------------,"11x houses partially, 03x fully damaged and 02x schools partially damaged.",Pakistan,2022-07-27 00:00:00+00:00,Situation Report,https://reliefweb.int/report/pakistan/ndma-monsoon-2022-daily-situation-report-no-043-1300-hrs-26th-july-2022-1300-hrs-27th-july-2022,
         11          ,       Partially       ,    Houses       ,"11x houses partially, 03x fully damaged and 02x schools partially damaged.",Pakistan,2022-07-27 00:00:00+00:00,Situation Report,https://reliefweb.int/report/pakistan/ndma-monsoon-2022-daily-situation-report-no-043-1300-hrs-26th-july-2022-1300-hrs-27th-july-2022,
         03          ,        Fully          ,    Houses       ,"11x houses partially, 03x fully damaged and 02x schools partially damaged.",Pakistan,2022-07-27 00:00:00+00:00,Situation Report,https://reliefweb.int/report/pakistan/ndma-monsoon-2022-daily-situation-report-no-043-1300-hrs-26th-july-2022-1300-hrs-27th-july-2022,
         02          ,       Partially       ,     Schools     ,"11x houses partially, 03x fully damaged and 02x schools partially damaged.",Pakistan,2022-07-27 00:00:00+00:00,Situation Report,https://reliefweb.int/report/pakistan/ndma-monsoon-2022-daily-situation-report-no-043-1300-hrs-26th-july-2022-1300-hrs-27th-july-2022,
------------------------------,--------------------------------,------------------,It should be noted that all the schools rebuilt by the SDC in the wake of the 2010 floods have emerged from this disaster still standing and in good condition.,Pakistan,2022-09-15 12:35:23+00:00,News and Press Release,https://reliefweb.int/report/pakistan/pakistan-switzerland-responds-needs-populations-affected-flooding,
              0               ,              N/A               ,       N/A        ,It should be noted that all the schools rebuilt by the SDC in the wake of the 2010 floods have emerged from this disaster still standing and in good condition.,Pakistan,2022-09-15 12:35:23+00:00,News and Press Release,https://reliefweb.int/report/pakistan/pakistan-switzerland-responds-needs-populations-affected-flooding,
