Number of Buildings Mentioned,What Happened,Type of Building,text,primary_country,date_posted,format,url,NER_extracted_geolocation
        170         ,           Damaged            , Education Facilities ,"Education: At least 900 schools were damaged by the earthquake and 170 used as
shelters.",Syria,2023-02-21 17:29:43+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-bi-weekly-highlights-21022023,
 --- , --- , --- ,"They indicated that 420 schools are damaged, 18 schools out of them are reported severely damaged.",Syria,2023-02-21 06:45:51+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/early-recovery-and-livelihoods-sector-hct-eq-response-update-february-20th-2023,
 420 , Damaged , Schools ,"They indicated that 420 schools are damaged, 18 schools out of them are reported severely damaged.",Syria,2023-02-21 06:45:51+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/early-recovery-and-livelihoods-sector-hct-eq-response-update-february-20th-2023,
 18 , Severely Damaged , Schools ,"They indicated that 420 schools are damaged, 18 schools out of them are reported severely damaged.",Syria,2023-02-21 06:45:51+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/early-recovery-and-livelihoods-sector-hct-eq-response-update-february-20th-2023,
---------------------,------------------------------------------,------------------,The Ministry of National Education indicated on 20 February that schools would start in March.,Türkiye,2023-02-21 08:59:17+00:00,Situation Report,https://reliefweb.int/report/turkiye/unhcr-turkiye-emergency-response-earthquake-20-february-2023,
         0           ,                    N/A                   ,      N/A         ,The Ministry of National Education indicated on 20 February that schools would start in March.,Türkiye,2023-02-21 08:59:17+00:00,Situation Report,https://reliefweb.int/report/turkiye/unhcr-turkiye-emergency-response-earthquake-20-february-2023,
 --- , --- , --- ,Education: Local authorities reported that at least 270 schools were damaged by the earthquakes.,Syria,2023-02-17 19:18:03+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-bi-weekly-highlights-17022023,
 270 , Damaged ," Elementary Schools, Secondary/High Schools ",Education: Local authorities reported that at least 270 schools were damaged by the earthquakes.,Syria,2023-02-17 19:18:03+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-bi-weekly-highlights-17022023,
---,---,---,Education: At least 454 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-17 19:14:48+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-bi-weekly-highlights-17022023,
 454 , Damaged , Elementary Schools ,Education: At least 454 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-17 19:14:48+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-bi-weekly-highlights-17022023,
 454 , Damaged , Secondary/High Schools ,Education: At least 454 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-17 19:14:48+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-bi-weekly-highlights-17022023,
 454 , Damaged , Pre-School Facilities ,Education: At least 454 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-17 19:14:48+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-bi-weekly-highlights-17022023,
 454 , Damaged , Training Centres ,Education: At least 454 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-17 19:14:48+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-bi-weekly-highlights-17022023,
 454 , Damaged , Kindergarten ,Education: At least 454 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-17 19:14:48+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-bi-weekly-highlights-17022023,
 454 , Damaged , Education Facilities ,Education: At least 454 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-17 19:14:48+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-bi-weekly-highlights-17022023,
 126 , Used as Shelter , Elementary Schools ,Education: At least 454 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-17 19:14:48+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-bi-weekly-highlights-17022023,
 126 , Used as Shelter , Secondary/High Schools ,Education: At least 454 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-17 19:14:48+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-bi-weekly-highlights-17022023,
 126 , Used as Shelter , Universities ,Education: At least 454 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-17 19:14:48+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-bi-weekly-highlights-17022023,
 126 , Used as Shelter , Colleges ,Education: At least 454 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-17 19:14:48+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-bi-weekly-highlights-17022023,
 126 , Used as Shelter , Training Centres ,Education: At least 454 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-17 19:14:48+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-bi-weekly-highlights-17022023,
---------------------,-----------------------------------------,------------------,School opening is postponed to 1 March 2023 in affected provinces.,Türkiye,2023-02-16 23:20:30+00:00,Appeal,https://reliefweb.int/report/turkiye/turkiye-earthquake-response-humanitarian-action-children,
          0          ,                    N/A                  ,       N/A        ,School opening is postponed to 1 March 2023 in affected provinces.,Türkiye,2023-02-16 23:20:30+00:00,Appeal,https://reliefweb.int/report/turkiye/turkiye-earthquake-response-humanitarian-action-children,
 --- , --- , --- ,● Education: At least 464 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-14 18:47:31+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-14022023,
 464 , Damaged ," Schools (Elementary, Secondary/High, Colleges, Universities, Pre-school facilities, Training Centers, Kindergarten, Education Facilities) ",● Education: At least 464 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-14 18:47:31+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-14022023,
 126 , Used as shelters ," Schools (Elementary, Secondary/High, Colleges, Universities, Pre-school facilities, Training Centers, Kindergarten, Education Facilities) ",● Education: At least 464 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-14 18:47:31+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-14022023,
---------------------,---------------------------------,------------------,"Schools are closed until 20 February across the country, and at least until 1 March in the impacted region.",Türkiye,2023-02-14 06:58:36+00:00,Situation Report,https://reliefweb.int/report/turkiye/unhcr-turkiye-emergency-response-earthquake-13-february-2023,
         0           ,           N/A                   , not mentioned    ,"Schools are closed until 20 February across the country, and at least until 1 March in the impacted region.",Türkiye,2023-02-14 06:58:36+00:00,Situation Report,https://reliefweb.int/report/turkiye/unhcr-turkiye-emergency-response-earthquake-13-february-2023,
 :----------------: , :---------------------------: , :--------------: ,"According to the UN, over 115 schools have been destroyed and 446 are estimated to be damaged.",Türkiye,2023-02-14 04:38:25+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-monday-13-february-2023-situation-report-updated-2359-gmt3-turkiye-syria-earthquakes-1-week-158000-evacuated-more-one-million-homeless-region,
        561         ,           Not mentioned        , Not mentioned     ,"According to the UN, over 115 schools have been destroyed and 446 are estimated to be damaged.",Türkiye,2023-02-14 04:38:25+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-monday-13-february-2023-situation-report-updated-2359-gmt3-turkiye-syria-earthquakes-1-week-158000-evacuated-more-one-million-homeless-region,
        115         ,             Destroyed          ,    Schools        ,"According to the UN, over 115 schools have been destroyed and 446 are estimated to be damaged.",Türkiye,2023-02-14 04:38:25+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-monday-13-february-2023-situation-report-updated-2359-gmt3-turkiye-syria-earthquakes-1-week-158000-evacuated-more-one-million-homeless-region,
        446         ,             Damaged            ,    Schools        ,"According to the UN, over 115 schools have been destroyed and 446 are estimated to be damaged.",Türkiye,2023-02-14 04:38:25+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-monday-13-february-2023-situation-report-updated-2359-gmt3-turkiye-syria-earthquakes-1-week-158000-evacuated-more-one-million-homeless-region,
---,---,---,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 453 , Damaged , Elementary Schools ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 453 , Damaged , Secondary/High Schools ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 453 , Damaged , Colleges ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 453 , Damaged , Universities ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 453 , Damaged , Pre-School Facilities ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 453 , Damaged , Training Centres ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 453 , Damaged , Kindergarten ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 453 , Damaged , Military School ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 453 , Damaged , Prison School ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 453 , Damaged , Education Facilities ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 126 , Used as Shelters , Not Mentioned ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
---------------------,--------------------,---------------,"At least 454 schools were
reported to have been destroyed or damaged during the earthquake, with numbers expected to
rise as additional structural integrity and safety assessments are underway.",Syria,2023-02-13 20:17:23+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/unhcr-syria-emergency-response-earthquake-flash-update-7-13-february-2023,
         454         ,      Destroyed      ,   Not mentioned   ,"At least 454 schools were
reported to have been destroyed or damaged during the earthquake, with numbers expected to
rise as additional structural integrity and safety assessments are underway.",Syria,2023-02-13 20:17:23+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/unhcr-syria-emergency-response-earthquake-flash-update-7-13-february-2023,
         -           ,      Damaged       ,   Not mentioned   ,"At least 454 schools were
reported to have been destroyed or damaged during the earthquake, with numbers expected to
rise as additional structural integrity and safety assessments are underway.",Syria,2023-02-13 20:17:23+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/unhcr-syria-emergency-response-earthquake-flash-update-7-13-february-2023,
----------------,---------------,------------------,● Education: Schools are closed countrywide until 20 February and 1 March in the affected region.,Türkiye,2023-02-13 19:07:34+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-13022023,
 0              ,  Closed       , Elementary Schools ,● Education: Schools are closed countrywide until 20 February and 1 March in the affected region.,Türkiye,2023-02-13 19:07:34+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-13022023,
 0              ,  Closed       , Secondary Schools ,● Education: Schools are closed countrywide until 20 February and 1 March in the affected region.,Türkiye,2023-02-13 19:07:34+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-13022023,
 0              ,  Closed       , Pre-school facilities ,● Education: Schools are closed countrywide until 20 February and 1 March in the affected region.,Türkiye,2023-02-13 19:07:34+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-13022023,
 0              ,  Closed       , Colleges ,● Education: Schools are closed countrywide until 20 February and 1 March in the affected region.,Türkiye,2023-02-13 19:07:34+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-13022023,
 0              ,  Closed       , Universities ,● Education: Schools are closed countrywide until 20 February and 1 March in the affected region.,Türkiye,2023-02-13 19:07:34+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-13022023,
 0              ,  Closed       , Training Centres ,● Education: Schools are closed countrywide until 20 February and 1 March in the affected region.,Türkiye,2023-02-13 19:07:34+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-13022023,
 0              ,  Closed       , Kindergarten ,● Education: Schools are closed countrywide until 20 February and 1 March in the affected region.,Türkiye,2023-02-13 19:07:34+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-13022023,
 0              ,  Closed       , Military School ,● Education: Schools are closed countrywide until 20 February and 1 March in the affected region.,Türkiye,2023-02-13 19:07:34+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-13022023,
 0              ,  Closed       , Prison School ,● Education: Schools are closed countrywide until 20 February and 1 March in the affected region.,Türkiye,2023-02-13 19:07:34+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-13022023,
 0              ,  Closed       , Education Facilities ,● Education: Schools are closed countrywide until 20 February and 1 March in the affected region.,Türkiye,2023-02-13 19:07:34+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-13022023,
------------------,---------------,------------------,"The Ministry of Education has estimated that 678 schools are damaged, and this figure is being assessed.",Syria,2023-02-13 20:47:46+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syrian-arab-republic-humanitarian-country-team-hct-coordinated-response-flash-update-8-earthquake-13-february-2023,
       678        ,    Damaged    ,  Schools         ,"The Ministry of Education has estimated that 678 schools are damaged, and this figure is being assessed.",Syria,2023-02-13 20:47:46+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syrian-arab-republic-humanitarian-country-team-hct-coordinated-response-flash-update-8-earthquake-13-february-2023,
 --- , --- , --- ,"According to the UN, over 115 schools have been destroyed and hundreds more damaged in Syria.",Türkiye,2023-02-13 04:04:39+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-sunday-12-february-2023-updated-2359-gmt3-turkiye-syria-earthquakes-day-7-devastation-continues-more-34000-dead-disaster-century,Syria
 115+ , Destroyed , Elementary Schools ,"According to the UN, over 115 schools have been destroyed and hundreds more damaged in Syria.",Türkiye,2023-02-13 04:04:39+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-sunday-12-february-2023-updated-2359-gmt3-turkiye-syria-earthquakes-day-7-devastation-continues-more-34000-dead-disaster-century,Syria
  , Damaged , Secondary/High Schools ,"According to the UN, over 115 schools have been destroyed and hundreds more damaged in Syria.",Türkiye,2023-02-13 04:04:39+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-sunday-12-february-2023-updated-2359-gmt3-turkiye-syria-earthquakes-day-7-devastation-continues-more-34000-dead-disaster-century,Syria
  ,  , Pre-school facilities ,"According to the UN, over 115 schools have been destroyed and hundreds more damaged in Syria.",Türkiye,2023-02-13 04:04:39+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-sunday-12-february-2023-updated-2359-gmt3-turkiye-syria-earthquakes-day-7-devastation-continues-more-34000-dead-disaster-century,Syria
  ,  , Colleges ,"According to the UN, over 115 schools have been destroyed and hundreds more damaged in Syria.",Türkiye,2023-02-13 04:04:39+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-sunday-12-february-2023-updated-2359-gmt3-turkiye-syria-earthquakes-day-7-devastation-continues-more-34000-dead-disaster-century,Syria
  ,  , Universities ,"According to the UN, over 115 schools have been destroyed and hundreds more damaged in Syria.",Türkiye,2023-02-13 04:04:39+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-sunday-12-february-2023-updated-2359-gmt3-turkiye-syria-earthquakes-day-7-devastation-continues-more-34000-dead-disaster-century,Syria
  ,  , Training Centres ,"According to the UN, over 115 schools have been destroyed and hundreds more damaged in Syria.",Türkiye,2023-02-13 04:04:39+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-sunday-12-february-2023-updated-2359-gmt3-turkiye-syria-earthquakes-day-7-devastation-continues-more-34000-dead-disaster-century,Syria
  ,  , Kindergarten ,"According to the UN, over 115 schools have been destroyed and hundreds more damaged in Syria.",Türkiye,2023-02-13 04:04:39+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-sunday-12-february-2023-updated-2359-gmt3-turkiye-syria-earthquakes-day-7-devastation-continues-more-34000-dead-disaster-century,Syria
  ,  , Military School ,"According to the UN, over 115 schools have been destroyed and hundreds more damaged in Syria.",Türkiye,2023-02-13 04:04:39+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-sunday-12-february-2023-updated-2359-gmt3-turkiye-syria-earthquakes-day-7-devastation-continues-more-34000-dead-disaster-century,Syria
  ,  , Prison School ,"According to the UN, over 115 schools have been destroyed and hundreds more damaged in Syria.",Türkiye,2023-02-13 04:04:39+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-sunday-12-february-2023-updated-2359-gmt3-turkiye-syria-earthquakes-day-7-devastation-continues-more-34000-dead-disaster-century,Syria
  ,  , Education Facilities ,"According to the UN, over 115 schools have been destroyed and hundreds more damaged in Syria.",Türkiye,2023-02-13 04:04:39+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-sunday-12-february-2023-updated-2359-gmt3-turkiye-syria-earthquakes-day-7-devastation-continues-more-34000-dead-disaster-century,Syria
------------------------------,----------------------------------------,------------------,"According to the UN, over 115 schools have been destroyed and hundreds more damaged in Syria.",Türkiye,2023-02-13 04:04:39+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-sunday-12-february-2023-updated-2359-gmt3-turkiye-syria-earthquakes-day-7-devastation-continues-more-34000-dead-disaster-century,Syria
 115                          , Destroyed                              , Schools           ,"According to the UN, over 115 schools have been destroyed and hundreds more damaged in Syria.",Türkiye,2023-02-13 04:04:39+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-sunday-12-february-2023-updated-2359-gmt3-turkiye-syria-earthquakes-day-7-devastation-continues-more-34000-dead-disaster-century,Syria
 Hundreds                     , Damaged                                , Schools           ,"According to the UN, over 115 schools have been destroyed and hundreds more damaged in Syria.",Türkiye,2023-02-13 04:04:39+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-sunday-12-february-2023-updated-2359-gmt3-turkiye-syria-earthquakes-day-7-devastation-continues-more-34000-dead-disaster-century,Syria
------------------,---------------,------------------,• At least 454 schools were reported to have been destroyed and/or damaged during the earthquake.,Syria,2023-02-12 19:03:19+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syrian-arab-republic-humanitarian-country-team-hct-coordinated-response-flash-update-7-earthquake-12-february-2023,
 454              , Damaged/Destroyed , not mentioned ,• At least 454 schools were reported to have been destroyed and/or damaged during the earthquake.,Syria,2023-02-12 19:03:19+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syrian-arab-republic-humanitarian-country-team-hct-coordinated-response-flash-update-7-earthquake-12-february-2023,
---------------------,--------,-----------------,Education: Schools are closed countrywide until 20 February.,Türkiye,2023-02-10 18:14:42+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-10022023,
         0           , Closed , Elementary Schools ,Education: Schools are closed countrywide until 20 February.,Türkiye,2023-02-10 18:14:42+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-10022023,
         0           , Closed , Secondary/High Schools ,Education: Schools are closed countrywide until 20 February.,Türkiye,2023-02-10 18:14:42+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-10022023,
         0           , Closed , Colleges ,Education: Schools are closed countrywide until 20 February.,Türkiye,2023-02-10 18:14:42+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-10022023,
         0           , Closed , Universities ,Education: Schools are closed countrywide until 20 February.,Türkiye,2023-02-10 18:14:42+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-10022023,
         0           , Closed , Training Centers ,Education: Schools are closed countrywide until 20 February.,Türkiye,2023-02-10 18:14:42+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-10022023,
         0           , Closed , Kindergarten ,Education: Schools are closed countrywide until 20 February.,Türkiye,2023-02-10 18:14:42+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-10022023,
         0           , Closed , Pre-school facilities ,Education: Schools are closed countrywide until 20 February.,Türkiye,2023-02-10 18:14:42+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-10022023,
         0           , Closed , Military School ,Education: Schools are closed countrywide until 20 February.,Türkiye,2023-02-10 18:14:42+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-10022023,
         0           , Closed , Prison School ,Education: Schools are closed countrywide until 20 February.,Türkiye,2023-02-10 18:14:42+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-10022023,
         0           , Closed , Education Facilities ,Education: Schools are closed countrywide until 20 February.,Türkiye,2023-02-10 18:14:42+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-10022023,
 --- , --- , --- ,Education: 599 schools damaged in Government-controlled areas.,Syria,2023-02-10 18:48:56+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-daily-highlights-10022023,
 599 , Damaged ," Elementary, Pre-School, Secondary/High Schools, Colleges, Universities, Training Centres, Kindergarten, Education Facilities ",Education: 599 schools damaged in Government-controlled areas.,Syria,2023-02-10 18:48:56+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-daily-highlights-10022023,
---------------------,---------------,------------------,● Education: Schools are closed countrywide until 20 February.,Türkiye,2023-02-09 17:54:54+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-09022023,
        0            ,     Closed    ," Elementary, High Schools, Colleges, Universities, Preschool facilities, Training Centres, Kindergarten, Military School, Prison School, Education Facilities ",● Education: Schools are closed countrywide until 20 February.,Türkiye,2023-02-09 17:54:54+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-09022023,
 --- , --- , --- ,"As of 8 February, preliminary reports indicate that 239 schools have been damaged in the northern and southern
Governorates across the country.",Syria,2023-02-09 16:33:03+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syrian-arab-republic-humanitarian-country-team-hct-coordinated-response-flash-update-4-earthquake-09-february-2023,
 239 , Damaged , Universities ,"As of 8 February, preliminary reports indicate that 239 schools have been damaged in the northern and southern
Governorates across the country.",Syria,2023-02-09 16:33:03+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syrian-arab-republic-humanitarian-country-team-hct-coordinated-response-flash-update-4-earthquake-09-february-2023,
 239 , Damaged , Colleges ,"As of 8 February, preliminary reports indicate that 239 schools have been damaged in the northern and southern
Governorates across the country.",Syria,2023-02-09 16:33:03+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syrian-arab-republic-humanitarian-country-team-hct-coordinated-response-flash-update-4-earthquake-09-february-2023,
 239 , Damaged , Secondary/High Schools ,"As of 8 February, preliminary reports indicate that 239 schools have been damaged in the northern and southern
Governorates across the country.",Syria,2023-02-09 16:33:03+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syrian-arab-republic-humanitarian-country-team-hct-coordinated-response-flash-update-4-earthquake-09-february-2023,
 239 , Damaged , Elementary Schools ,"As of 8 February, preliminary reports indicate that 239 schools have been damaged in the northern and southern
Governorates across the country.",Syria,2023-02-09 16:33:03+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syrian-arab-republic-humanitarian-country-team-hct-coordinated-response-flash-update-4-earthquake-09-february-2023,
 239 , Damaged , Pre-school facilities ,"As of 8 February, preliminary reports indicate that 239 schools have been damaged in the northern and southern
Governorates across the country.",Syria,2023-02-09 16:33:03+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syrian-arab-republic-humanitarian-country-team-hct-coordinated-response-flash-update-4-earthquake-09-february-2023,
 239 , Damaged , Training Centres ,"As of 8 February, preliminary reports indicate that 239 schools have been damaged in the northern and southern
Governorates across the country.",Syria,2023-02-09 16:33:03+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syrian-arab-republic-humanitarian-country-team-hct-coordinated-response-flash-update-4-earthquake-09-february-2023,
