Number of Buildings Mentioned,What Happened,Type of Building,text,primary_country,date_posted,format,url,NER_extracted_geolocation
             Not mentioned              , Damaged or Destroyed , Not mentioned ,"OCHA's rapid assessment shows that access to key services was reportedly low, with no access to healthcare reported in 20% of assessed communities, which were directly impacted.",Türkiye,2023-02-18 12:55:28+00:00,Situation Report,https://reliefweb.int/report/turkiye/emergency-situation-report-turkiye-syria-earthquakes-february-14-17-2023,
---------------------,----------------,------------------,"At least 55 health facilities have reportedly been partially or fully damaged, pushing to the limit a health system that has been overstretched by COVID-19, a cholera outbreak and other key medical issues.",Syria,2023-02-18 06:31:27+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/earthquakes-north-west-syria-flash-update-no-11-17-february-2023,
          55         ,   Partial/Fully , Hospitals/clinics/health centers ,"At least 55 health facilities have reportedly been partially or fully damaged, pushing to the limit a health system that has been overstretched by COVID-19, a cholera outbreak and other key medical issues.",Syria,2023-02-18 06:31:27+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/earthquakes-north-west-syria-flash-update-no-11-17-february-2023,
--------------,------------------------------,---------------,"Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 8,382 people injured and 4,452 deaths.",Syria,2023-02-17 19:18:03+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-bi-weekly-highlights-17022023,
 0            , 0                            , Not Mentioned ,"Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 8,382 people injured and 4,452 deaths.",Syria,2023-02-17 19:18:03+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-bi-weekly-highlights-17022023,
     0        ,          0                   ,   Hospitals   ,"Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 8,382 people injured and 4,452 deaths.",Syria,2023-02-17 19:18:03+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-bi-weekly-highlights-17022023,
      0       ,          0                   ,    Clinics    ,"Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 8,382 people injured and 4,452 deaths.",Syria,2023-02-17 19:18:03+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-bi-weekly-highlights-17022023,
       0      ,            0                 , Health Centres,"Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 8,382 people injured and 4,452 deaths.",Syria,2023-02-17 19:18:03+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-bi-weekly-highlights-17022023,
:------------------:,:------:,:----------------:,At least 52 health facilities are partially damaged or have suspended their services.,Syria,2023-02-17 19:18:03+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-bi-weekly-highlights-17022023,
         52         ,Partial ,    Health Center ,At least 52 health facilities are partially damaged or have suspended their services.,Syria,2023-02-17 19:18:03+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-bi-weekly-highlights-17022023,
----------------------,----------------------------------,------------------,Around 15 hospitals in the 10 provinces have been damaged.,Türkiye,2023-02-17 19:21:30+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-weekly-highlights-17022023,
     15               ,          Damaged                 ,    Hospitals     ,Around 15 hospitals in the 10 provinces have been damaged.,Türkiye,2023-02-17 19:21:30+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-weekly-highlights-17022023,
------------------------------,---------------------------------------,------------------,"War, a dire economic situation, the COVID-19 pandemic, and an outbreak of cholera had already plunged the region into a humanitarian crisis and pushed medical facilities to the brink.",Syria,2023-02-15 23:26:27+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/three-things-know-about-syria-turkey-earthquake,
               0              ,              Not mentioned              ,   Not mentioned   ,"War, a dire economic situation, the COVID-19 pandemic, and an outbreak of cholera had already plunged the region into a humanitarian crisis and pushed medical facilities to the brink.",Syria,2023-02-15 23:26:27+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/three-things-know-about-syria-turkey-earthquake,
 ------------------ , ----------------- , ------------- ,"Access to key services was reportedly low, with no access to healthcare reported in 20% of assessed communities, which were directly impacted.",Syria,2023-02-15 21:19:17+00:00,Assessment,https://reliefweb.int/report/syrian-arab-republic/earthquake-response-rapid-needs-assessment-15-february-2023-northwest-syria,
 0 , 0 , Not mentioned ,"Access to key services was reportedly low, with no access to healthcare reported in 20% of assessed communities, which were directly impacted.",Syria,2023-02-15 21:19:17+00:00,Assessment,https://reliefweb.int/report/syrian-arab-republic/earthquake-response-rapid-needs-assessment-15-february-2023-northwest-syria,
 1 , 1 , Hospital ,"Access to key services was reportedly low, with no access to healthcare reported in 20% of assessed communities, which were directly impacted.",Syria,2023-02-15 21:19:17+00:00,Assessment,https://reliefweb.int/report/syrian-arab-republic/earthquake-response-rapid-needs-assessment-15-february-2023-northwest-syria,
 86 , 86 , Health centers ,"Access to key services was reportedly low, with no access to healthcare reported in 20% of assessed communities, which were directly impacted.",Syria,2023-02-15 21:19:17+00:00,Assessment,https://reliefweb.int/report/syrian-arab-republic/earthquake-response-rapid-needs-assessment-15-february-2023-northwest-syria,
 0 , 0 , Clinic ,"Access to key services was reportedly low, with no access to healthcare reported in 20% of assessed communities, which were directly impacted.",Syria,2023-02-15 21:19:17+00:00,Assessment,https://reliefweb.int/report/syrian-arab-republic/earthquake-response-rapid-needs-assessment-15-february-2023-northwest-syria,
--------,--------,--------,"After 12 years of conflict and an ongoing cholera outbreak, 4.1 million Syrians in the northwest already relied on some level of humanitarian assistance before the earthquake, with recent events overwhelming the capacity of local health facilities.",Syria,2023-02-15 20:49:21+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/essential-medicines-arrive-syria-post-earthquake,
 0 , N/A , N/A ,"After 12 years of conflict and an ongoing cholera outbreak, 4.1 million Syrians in the northwest already relied on some level of humanitarian assistance before the earthquake, with recent events overwhelming the capacity of local health facilities.",Syria,2023-02-15 20:49:21+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/essential-medicines-arrive-syria-post-earthquake,
 1 , Damaged , Health facilities ,"After 12 years of conflict and an ongoing cholera outbreak, 4.1 million Syrians in the northwest already relied on some level of humanitarian assistance before the earthquake, with recent events overwhelming the capacity of local health facilities.",Syria,2023-02-15 20:49:21+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/essential-medicines-arrive-syria-post-earthquake,
 1 , Destroyed , Hospitals ,"After 12 years of conflict and an ongoing cholera outbreak, 4.1 million Syrians in the northwest already relied on some level of humanitarian assistance before the earthquake, with recent events overwhelming the capacity of local health facilities.",Syria,2023-02-15 20:49:21+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/essential-medicines-arrive-syria-post-earthquake,
 1 , Destroyed , Clinics ,"After 12 years of conflict and an ongoing cholera outbreak, 4.1 million Syrians in the northwest already relied on some level of humanitarian assistance before the earthquake, with recent events overwhelming the capacity of local health facilities.",Syria,2023-02-15 20:49:21+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/essential-medicines-arrive-syria-post-earthquake,
 1 , Destroyed , Health centers ,"After 12 years of conflict and an ongoing cholera outbreak, 4.1 million Syrians in the northwest already relied on some level of humanitarian assistance before the earthquake, with recent events overwhelming the capacity of local health facilities.",Syria,2023-02-15 20:49:21+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/essential-medicines-arrive-syria-post-earthquake,
 --- , --- , --- ,"● Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 12,400 people injured and 4,400 deaths.",Syria,2023-02-14 18:56:02+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-daily-highlights-14022023,
 No specific mention , Destroyed , Hospitals ,"● Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 12,400 people injured and 4,400 deaths.",Syria,2023-02-14 18:56:02+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-daily-highlights-14022023,
 No specific mention , Damaged , Clinics ,"● Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 12,400 people injured and 4,400 deaths.",Syria,2023-02-14 18:56:02+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-daily-highlights-14022023,
 No specific mention , Damaged , Health Centers ,"● Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 12,400 people injured and 4,400 deaths.",Syria,2023-02-14 18:56:02+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-daily-highlights-14022023,
------------------------------,------------------------------------------,------------------,At least 57 health facilities are partially damaged or have suspended their services.,Syria,2023-02-14 18:56:02+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-daily-highlights-14022023,
             57               ,         Partially Damaged or Suspended     ,  Health Facilities,At least 57 health facilities are partially damaged or have suspended their services.,Syria,2023-02-14 18:56:02+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-daily-highlights-14022023,
 --- , --- , --- ,"In Türkiye, an estimated one million people have lost their homes and are living in temporary shelters, Dr Klug continued, citing Turkish authorities’ estimates that 80,000 people are in hospital, “placing a huge strain on the health system, itself badly damaged by the disaster”.",Türkiye,2023-02-14 19:44:31+00:00,News and Press Release,https://reliefweb.int/report/turkiye/children-sleep-streets-too-afraid-go-home-after-quake-disaster,Türkiye
 1 million , Lost their homes , Not mentioned ,"In Türkiye, an estimated one million people have lost their homes and are living in temporary shelters, Dr Klug continued, citing Turkish authorities’ estimates that 80,000 people are in hospital, “placing a huge strain on the health system, itself badly damaged by the disaster”.",Türkiye,2023-02-14 19:44:31+00:00,News and Press Release,https://reliefweb.int/report/turkiye/children-sleep-streets-too-afraid-go-home-after-quake-disaster,Türkiye
" 80,000 ", In hospital , Hospitals/Health Centers ,"In Türkiye, an estimated one million people have lost their homes and are living in temporary shelters, Dr Klug continued, citing Turkish authorities’ estimates that 80,000 people are in hospital, “placing a huge strain on the health system, itself badly damaged by the disaster”.",Türkiye,2023-02-14 19:44:31+00:00,News and Press Release,https://reliefweb.int/report/turkiye/children-sleep-streets-too-afraid-go-home-after-quake-disaster,Türkiye
---------------------,--------------------------------,------------------,Around 15 hospitals in the 10 provinces have been damaged.,Türkiye,2023-02-14 19:07:14+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-14022023,
         15          ,             Damaged            ,     Hospitals     ,Around 15 hospitals in the 10 provinces have been damaged.,Türkiye,2023-02-14 19:07:14+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-14022023,
---------------,------------,---------------,"The combination of protracted hostilities, food crisis, damaged infrastructure, poverty, the COVID-19 pandemic and the cholera outbreak across Syria has resulted in a very fragile health and social systems.",Syria,2023-02-14 16:53:34+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/syria-un-expert-calls-immediate-and-unhindered-access-lifesaving-aid-after-deadly-earthquake,Syria
 0             , N/A        , not mentioned ,"The combination of protracted hostilities, food crisis, damaged infrastructure, poverty, the COVID-19 pandemic and the cholera outbreak across Syria has resulted in a very fragile health and social systems.",Syria,2023-02-14 16:53:34+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/syria-un-expert-calls-immediate-and-unhindered-access-lifesaving-aid-after-deadly-earthquake,Syria
 1             , damaged    , infrastructure ,"The combination of protracted hostilities, food crisis, damaged infrastructure, poverty, the COVID-19 pandemic and the cholera outbreak across Syria has resulted in a very fragile health and social systems.",Syria,2023-02-14 16:53:34+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/syria-un-expert-calls-immediate-and-unhindered-access-lifesaving-aid-after-deadly-earthquake,Syria
 1             , N/A        , hospital      ,"The combination of protracted hostilities, food crisis, damaged infrastructure, poverty, the COVID-19 pandemic and the cholera outbreak across Syria has resulted in a very fragile health and social systems.",Syria,2023-02-14 16:53:34+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/syria-un-expert-calls-immediate-and-unhindered-access-lifesaving-aid-after-deadly-earthquake,Syria
 1             , N/A        , clinic        ,"The combination of protracted hostilities, food crisis, damaged infrastructure, poverty, the COVID-19 pandemic and the cholera outbreak across Syria has resulted in a very fragile health and social systems.",Syria,2023-02-14 16:53:34+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/syria-un-expert-calls-immediate-and-unhindered-access-lifesaving-aid-after-deadly-earthquake,Syria
 1             , N/A        , health centre ,"The combination of protracted hostilities, food crisis, damaged infrastructure, poverty, the COVID-19 pandemic and the cholera outbreak across Syria has resulted in a very fragile health and social systems.",Syria,2023-02-14 16:53:34+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/syria-un-expert-calls-immediate-and-unhindered-access-lifesaving-aid-after-deadly-earthquake,Syria
,,,"The combination of protracted hostilities, food crisis, damaged infrastructure, poverty, the COVID-19 pandemic and the cholera outbreak across Syria has resulted in a very fragile health and social systems.",Syria,2023-02-14 16:53:34+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/syria-un-expert-calls-immediate-and-unhindered-access-lifesaving-aid-after-deadly-earthquake,Syria
:------------------:,:--------------:,:----------------:,"In a country where only 59 per cent of hospitals, 57 per cent of primary health care facilities and 63 per cent of specialized centres were fully functional before the earthquake, this earthquake will result in a further collapse of basic services, and significantly delay any scope for recovery.",Syria,2023-02-14 15:00:00+00:00,Appeal,https://reliefweb.int/report/syrian-arab-republic/flash-appeal-syrian-arab-republic-earthquake-february-may-2023-enar,
        0.59        ,     Damaged    ,    Hospitals     ,"In a country where only 59 per cent of hospitals, 57 per cent of primary health care facilities and 63 per cent of specialized centres were fully functional before the earthquake, this earthquake will result in a further collapse of basic services, and significantly delay any scope for recovery.",Syria,2023-02-14 15:00:00+00:00,Appeal,https://reliefweb.int/report/syrian-arab-republic/flash-appeal-syrian-arab-republic-earthquake-february-may-2023-enar,
        0.57        ,    Destroyed   ,     Clinics      ,"In a country where only 59 per cent of hospitals, 57 per cent of primary health care facilities and 63 per cent of specialized centres were fully functional before the earthquake, this earthquake will result in a further collapse of basic services, and significantly delay any scope for recovery.",Syria,2023-02-14 15:00:00+00:00,Appeal,https://reliefweb.int/report/syrian-arab-republic/flash-appeal-syrian-arab-republic-earthquake-february-may-2023-enar,
        0.63        , Not Mentioned  ,  Health Centres  ,"In a country where only 59 per cent of hospitals, 57 per cent of primary health care facilities and 63 per cent of specialized centres were fully functional before the earthquake, this earthquake will result in a further collapse of basic services, and significantly delay any scope for recovery.",Syria,2023-02-14 15:00:00+00:00,Appeal,https://reliefweb.int/report/syrian-arab-republic/flash-appeal-syrian-arab-republic-earthquake-february-may-2023-enar,
 :---: , :---: , :---: ,"According to the Turkish authorities, an estimated 80,000 people are in hospital, placing a huge strain on the health system, itself badly damaged by the disaster.",Syria,2023-02-14 11:54:49+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/turkiye-and-syria-earthquakes-statement-who-regional-director-europe-dr-hans-henri-p-kluge-14-february-2023,
 1 , Damaged , Hospitals ,"According to the Turkish authorities, an estimated 80,000 people are in hospital, placing a huge strain on the health system, itself badly damaged by the disaster.",Syria,2023-02-14 11:54:49+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/turkiye-and-syria-earthquakes-statement-who-regional-director-europe-dr-hans-henri-p-kluge-14-february-2023,
 1 , Not Mentioned , Clinics ,"According to the Turkish authorities, an estimated 80,000 people are in hospital, placing a huge strain on the health system, itself badly damaged by the disaster.",Syria,2023-02-14 11:54:49+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/turkiye-and-syria-earthquakes-statement-who-regional-director-europe-dr-hans-henri-p-kluge-14-february-2023,
 1 , Badly Damaged , Health Centers ,"According to the Turkish authorities, an estimated 80,000 people are in hospital, placing a huge strain on the health system, itself badly damaged by the disaster.",Syria,2023-02-14 11:54:49+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/turkiye-and-syria-earthquakes-statement-who-regional-director-europe-dr-hans-henri-p-kluge-14-february-2023,
 --- , --- , --- ,"● Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 7,600 injured people and 4,300 deaths across areas.",Syria,2023-02-13 19:15:22+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-daily-highlights-13022023,
 Not mentioned , Not mentioned (assumed damaged/destroyed) ," Hospitals, Clinics, Health Centres ","● Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 7,600 injured people and 4,300 deaths across areas.",Syria,2023-02-13 19:15:22+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-daily-highlights-13022023,
 0 , No damage/destruction reported ," Hospitals, Clinics, Health Centres ","● Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 7,600 injured people and 4,300 deaths across areas.",Syria,2023-02-13 19:15:22+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-daily-highlights-13022023,
--------,--------,--------,Around 15 hospitals in the 10 provinces have been damaged.,Türkiye,2023-02-13 19:07:34+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-13022023,
 15 , Damaged , Hospitals ,Around 15 hospitals in the 10 provinces have been damaged.,Türkiye,2023-02-13 19:07:34+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-13022023,
---------------------,---------------,------------------,At least 15 hospitals have suffered partial or heavy damage.,Türkiye,2023-02-12 22:36:11+00:00,Appeal,https://reliefweb.int/report/turkiye/who-flash-appeal-earthquake-response-turkiye-and-whole-syria-10-february-2023,
         15          ,   Partial     ,   Hospitals      ,At least 15 hospitals have suffered partial or heavy damage.,Türkiye,2023-02-12 22:36:11+00:00,Appeal,https://reliefweb.int/report/turkiye/who-flash-appeal-earthquake-response-turkiye-and-whole-syria-10-february-2023,
         15          ,   Heavy       ,   Hospitals      ,At least 15 hospitals have suffered partial or heavy damage.,Türkiye,2023-02-12 22:36:11+00:00,Appeal,https://reliefweb.int/report/turkiye/who-flash-appeal-earthquake-response-turkiye-and-whole-syria-10-february-2023,
---------------------,---------------,------------------,"Essential health services have been severely disrupted, thereby increasing the risk of COVID-19, other respiratory infections, cholera and other waterborne diseases, measles and chronic/noncommunicable diseases.",Türkiye,2023-02-12 22:36:11+00:00,Appeal,https://reliefweb.int/report/turkiye/who-flash-appeal-earthquake-response-turkiye-and-whole-syria-10-february-2023,
         0           ,   N/A         , Not Mentioned     ,"Essential health services have been severely disrupted, thereby increasing the risk of COVID-19, other respiratory infections, cholera and other waterborne diseases, measles and chronic/noncommunicable diseases.",Türkiye,2023-02-12 22:36:11+00:00,Appeal,https://reliefweb.int/report/turkiye/who-flash-appeal-earthquake-response-turkiye-and-whole-syria-10-february-2023,
 :-----------------:, :----------------:, :--------------: ,"Some airports and infrastructure has been fixed, providing better access to personnel, medical teams, and volunteers but 13.5 million people have been affected in Türkiye and most need help.",Türkiye,2023-02-12 05:16:48+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-saturday-11-february-2023-updated-2359-gmt3-we-cannot-express-through-words-about-what-we-saw-everybody-feels-desperate-against-destruction,Türkiye
         0          ,         N/A        ,   Not mentioned   ,"Some airports and infrastructure has been fixed, providing better access to personnel, medical teams, and volunteers but 13.5 million people have been affected in Türkiye and most need help.",Türkiye,2023-02-12 05:16:48+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-saturday-11-february-2023-updated-2359-gmt3-we-cannot-express-through-words-about-what-we-saw-everybody-feels-desperate-against-destruction,Türkiye
         13.5M      ,      Affected      ,   Not mentioned   ,"Some airports and infrastructure has been fixed, providing better access to personnel, medical teams, and volunteers but 13.5 million people have been affected in Türkiye and most need help.",Türkiye,2023-02-12 05:16:48+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-saturday-11-february-2023-updated-2359-gmt3-we-cannot-express-through-words-about-what-we-saw-everybody-feels-desperate-against-destruction,Türkiye
:----------------:	,:---:	,:---:	,"“There is a huge spike in need for health service with all the injuries, a huge contraction of available health services as health facilities are wrecked, and inventories of medicines, devices, supplies are lost, and an information vacuum and breaking of the supply channels through which resources can be moved efficiently to address the huge gap that develops,” said Thomas Tighe, CEO of Direct Relief since 2000.",Türkiye,2023-02-11 22:32:14+00:00,News and Press Release,https://reliefweb.int/report/turkiye/turkey-syria-earthquake-modeling-humanitarian-need-disaster,
         1        	, Wrecked 	,    Health Facilities  	,"“There is a huge spike in need for health service with all the injuries, a huge contraction of available health services as health facilities are wrecked, and inventories of medicines, devices, supplies are lost, and an information vacuum and breaking of the supply channels through which resources can be moved efficiently to address the huge gap that develops,” said Thomas Tighe, CEO of Direct Relief since 2000.",Türkiye,2023-02-11 22:32:14+00:00,News and Press Release,https://reliefweb.int/report/turkiye/turkey-syria-earthquake-modeling-humanitarian-need-disaster,
 --- , --- , --- ,Around 15 hospitals in the 10 provinces have been damaged.,Türkiye,2023-02-10 18:14:42+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-10022023,
 15 , Damaged , Hospitals ,Around 15 hospitals in the 10 provinces have been damaged.,Türkiye,2023-02-10 18:14:42+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-10022023,
:-----------------:,:---------------------:,:----------------:,"Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 5,252 injured people and 3,384 deaths across areas.",Syria,2023-02-10 18:48:56+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-daily-highlights-10022023,
         N/A       ,    Not mentioned      ,     Hospitals    ,"Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 5,252 injured people and 3,384 deaths across areas.",Syria,2023-02-10 18:48:56+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-daily-highlights-10022023,
         N/A       ,    Not mentioned      ,      Clinics     ,"Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 5,252 injured people and 3,384 deaths across areas.",Syria,2023-02-10 18:48:56+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-daily-highlights-10022023,
         N/A       ,    Not mentioned      ,   Health Centres ,"Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 5,252 injured people and 3,384 deaths across areas.",Syria,2023-02-10 18:48:56+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-daily-highlights-10022023,
         N/A       ,      Damaged          ,     Hospitals    ,"Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 5,252 injured people and 3,384 deaths across areas.",Syria,2023-02-10 18:48:56+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-daily-highlights-10022023,
         N/A       ,      Damaged          ,      Clinics     ,"Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 5,252 injured people and 3,384 deaths across areas.",Syria,2023-02-10 18:48:56+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-daily-highlights-10022023,
         N/A       ,      Damaged          ,   Health Centres ,"Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 5,252 injured people and 3,384 deaths across areas.",Syria,2023-02-10 18:48:56+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-daily-highlights-10022023,
         N/A       ,      Destroyed        ,     Hospitals    ,"Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 5,252 injured people and 3,384 deaths across areas.",Syria,2023-02-10 18:48:56+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-daily-highlights-10022023,
         N/A       ,      Destroyed        ,      Clinics     ,"Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 5,252 injured people and 3,384 deaths across areas.",Syria,2023-02-10 18:48:56+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-daily-highlights-10022023,
         N/A       ,      Destroyed        ,   Health Centres ,"Health: Already strained health facilities are overwhelmed by the number of casualties, with at least 5,252 injured people and 3,384 deaths across areas.",Syria,2023-02-10 18:48:56+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-daily-highlights-10022023,
 :---: , :---: , :---: ,"This area has been at war for more than 11 years, so the medical sector was already struggling before the earthquake.",Syria,2023-02-10 17:59:51+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/turkey-syria-earthquake-northwestern-syria-disaster-top-emergency,
 0 , 0 , Not Mentioned ,"This area has been at war for more than 11 years, so the medical sector was already struggling before the earthquake.",Syria,2023-02-10 17:59:51+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/turkey-syria-earthquake-northwestern-syria-disaster-top-emergency,
 1 , Destroyed , Hospital ,"This area has been at war for more than 11 years, so the medical sector was already struggling before the earthquake.",Syria,2023-02-10 17:59:51+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/turkey-syria-earthquake-northwestern-syria-disaster-top-emergency,
 1 , Damaged , Clinic ,"This area has been at war for more than 11 years, so the medical sector was already struggling before the earthquake.",Syria,2023-02-10 17:59:51+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/turkey-syria-earthquake-northwestern-syria-disaster-top-emergency,
 3 , Damaged , Health Centers ,"This area has been at war for more than 11 years, so the medical sector was already struggling before the earthquake.",Syria,2023-02-10 17:59:51+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/turkey-syria-earthquake-northwestern-syria-disaster-top-emergency,
------------------------------,--------------------------------,------------------,"Significant damage to already overwhelmed health facilities and vital infrastructure such as roads and bridges, means that a health system already decimated following 12 years of conflict is now buckling under increased demand.",Syria,2023-02-10 15:16:07+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/turkiye-and-syria-irc-warns-worsening-public-health-crisis-northwest-syria-following-earthquake,
 0                            , N/A                            , N/A              ,"Significant damage to already overwhelmed health facilities and vital infrastructure such as roads and bridges, means that a health system already decimated following 12 years of conflict is now buckling under increased demand.",Syria,2023-02-10 15:16:07+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/turkiye-and-syria-irc-warns-worsening-public-health-crisis-northwest-syria-following-earthquake,
 1                            , damaged                        , health facility  ,"Significant damage to already overwhelmed health facilities and vital infrastructure such as roads and bridges, means that a health system already decimated following 12 years of conflict is now buckling under increased demand.",Syria,2023-02-10 15:16:07+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/turkiye-and-syria-irc-warns-worsening-public-health-crisis-northwest-syria-following-earthquake,
 1                            , destroyed                      , health facility  ,"Significant damage to already overwhelmed health facilities and vital infrastructure such as roads and bridges, means that a health system already decimated following 12 years of conflict is now buckling under increased demand.",Syria,2023-02-10 15:16:07+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/turkiye-and-syria-irc-warns-worsening-public-health-crisis-northwest-syria-following-earthquake,
 1                            , damaged                        , infrastructure   ,"Significant damage to already overwhelmed health facilities and vital infrastructure such as roads and bridges, means that a health system already decimated following 12 years of conflict is now buckling under increased demand.",Syria,2023-02-10 15:16:07+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/turkiye-and-syria-irc-warns-worsening-public-health-crisis-northwest-syria-following-earthquake,
