Number of Buildings Mentioned,What Happened,Type of Building,text,primary_country,date_posted,format,url,NER_extracted_geolocation
 9000 , Completely or Partially Destroyed ," Household, Residence ","As of 15 February, over 9,000 buildings have been completely or partially destroyed in the area rendering people homeless.",Syria,2023-02-17 04:40:00+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/earthquakes-north-west-syria-flash-update-no-10-16-february-2023,
"             293,000          ",           Collapsed            ,    Household     ,"At a time when people are facing huge electricity, fuel, and water shortages, around 293,000 people have fled their collapsed and damaged houses seeking shelter at emergency centres and host communities, while the number of displaced people remains unclear as some of the affected have moved into the homes of extended families or to rented houses.",Syria,2023-02-16 18:14:44+00:00,Appeal,https://reliefweb.int/report/syrian-arab-republic/emergency-appeal-revised-syria-mena-syria-earthquake-ndeg-mdrsy009,
"             293,000          ",           Damaged              ,    Household     ,"At a time when people are facing huge electricity, fuel, and water shortages, around 293,000 people have fled their collapsed and damaged houses seeking shelter at emergency centres and host communities, while the number of displaced people remains unclear as some of the affected have moved into the homes of extended families or to rented houses.",Syria,2023-02-16 18:14:44+00:00,Appeal,https://reliefweb.int/report/syrian-arab-republic/emergency-appeal-revised-syria-mena-syria-earthquake-ndeg-mdrsy009,
"           12,000             ",                  Damaged                 ,    Not Specified ,"As of 16 February 2023, Türkiye's Disaster and Emergency Management Authority (AFAD) reports state that 36,187 people lost their lives, more than 100,000 people were injured and over 12,000 buildings were damaged in the ten provinces.",Türkiye,2023-02-16 18:09:54+00:00,Appeal,https://reliefweb.int/report/turkiye/revised-emergency-appeal-turkiye-europe-region-earthquakes-ndeg-mdrtr004,
" 47,000 ", Destroyed/Damaged , Household/Residence ,"Some 47,000 buildings have been destroyed or damaged, and thousands of people have sought refuge in temporary shelters across Türkiye.",Türkiye,2023-02-16 16:44:04+00:00,News and Press Release,https://reliefweb.int/report/turkiye/un-issues-call-1-billion-help-millions-people-turkiye-affected-devastating-quakes,Türkiye
" 47,000 ", Destroyed/Damaged , Not Mentioned ,"Over 47,000 buildings have been destroyed or damaged, according to AFAD, and thousands of people have sought refuge in makeshift shelters across Türkiye, including schools, mosques, and other temporary shelters allocated by the government, according to CARE.",Türkiye,2023-02-16 15:04:59+00:00,Appeal,https://reliefweb.int/report/turkiye/flash-appeal-turkiye-earthquake-february-may-2023-entr,Türkiye
" 11,000+              ", Destroyed , N/A              ,"More than 11,000 buildings were destroyed and many thousands of people were trapped in the rubble.",Türkiye,2023-02-16 13:10:53+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-humanity-first-situation-update-02-15-february-2023,
 2      , N/A                            , Trucks                        ,"“Yesterday, we sent off two more trucks with 600 generators each”, Weiss states.",Türkiye,2023-02-16 02:04:03+00:00,News and Press Release,https://reliefweb.int/report/turkiye/earthquake-arrival-first-relief-supplies-germany-expected-today-second-phase-medical-care-begins,
 600    , N/A                            , Generators                    ,"“Yesterday, we sent off two more trucks with 600 generators each”, Weiss states.",Türkiye,2023-02-16 02:04:03+00:00,News and Press Release,https://reliefweb.int/report/turkiye/earthquake-arrival-first-relief-supplies-germany-expected-today-second-phase-medical-care-begins,
" 47,000 ", Destroyed , Household ,"Further, according to the first inspections for structural damage, it was determined that 211,000 homes/apartments in 47 thousand buildings in the earthquake zone were demolished, to be demolished immediately and heavily damaged.",Türkiye,2023-02-16 00:43:37+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-wednesday-15-february-2023-situation-report-updated-2359-gmt3-turkiye-syria-earthquakes-day-10-aftermath-move-and-action,
" 211,000 ", Demolished , Household/Residence ,"Further, according to the first inspections for structural damage, it was determined that 211,000 homes/apartments in 47 thousand buildings in the earthquake zone were demolished, to be demolished immediately and heavily damaged.",Türkiye,2023-02-16 00:43:37+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-wednesday-15-february-2023-situation-report-updated-2359-gmt3-turkiye-syria-earthquakes-day-10-aftermath-move-and-action,
 1 , 1 , Hospital ,"Access to key services was reportedly low, with no access to healthcare reported in 20% of assessed communities, which were directly impacted.",Syria,2023-02-15 21:19:17+00:00,Assessment,https://reliefweb.int/report/syrian-arab-republic/earthquake-response-rapid-needs-assessment-15-february-2023-northwest-syria,
 86 , 86 , Health centers ,"Access to key services was reportedly low, with no access to healthcare reported in 20% of assessed communities, which were directly impacted.",Syria,2023-02-15 21:19:17+00:00,Assessment,https://reliefweb.int/report/syrian-arab-republic/earthquake-response-rapid-needs-assessment-15-february-2023-northwest-syria,
 24000 , Damaged or Destroyed , N/A ,"More than 24,000 buildings have been damaged or destroyed in the affected areas, and 8,400 of these structures have collapsed.",Syria,2023-02-15 20:49:21+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/essential-medicines-arrive-syria-post-earthquake,
 8400 , Collapsed , N/A ,"More than 24,000 buildings have been damaged or destroyed in the affected areas, and 8,400 of these structures have collapsed.",Syria,2023-02-15 20:49:21+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/essential-medicines-arrive-syria-post-earthquake,
 1 , Destroyed , Health centers ,"After 12 years of conflict and an ongoing cholera outbreak, 4.1 million Syrians in the northwest already relied on some level of humanitarian assistance before the earthquake, with recent events overwhelming the capacity of local health facilities.",Syria,2023-02-15 20:49:21+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/essential-medicines-arrive-syria-post-earthquake,
 1 , Damaged , Health facilities ,"After 12 years of conflict and an ongoing cholera outbreak, 4.1 million Syrians in the northwest already relied on some level of humanitarian assistance before the earthquake, with recent events overwhelming the capacity of local health facilities.",Syria,2023-02-15 20:49:21+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/essential-medicines-arrive-syria-post-earthquake,
 1 , Destroyed , Clinics ,"After 12 years of conflict and an ongoing cholera outbreak, 4.1 million Syrians in the northwest already relied on some level of humanitarian assistance before the earthquake, with recent events overwhelming the capacity of local health facilities.",Syria,2023-02-15 20:49:21+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/essential-medicines-arrive-syria-post-earthquake,
 1 , Destroyed , Hospitals ,"After 12 years of conflict and an ongoing cholera outbreak, 4.1 million Syrians in the northwest already relied on some level of humanitarian assistance before the earthquake, with recent events overwhelming the capacity of local health facilities.",Syria,2023-02-15 20:49:21+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/essential-medicines-arrive-syria-post-earthquake,
" 211,000 ", Completely destroyed , Household/residence ,"With immense relief efforts still, nine days in, shelter from the cold February winter is urgently needed for thousands of families in addition to basic needs for the confirmed 211,000 completely destroyed households so far where residents lost everything in the destruction.",Türkiye,2023-02-15 04:06:41+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-tuesday-14-february-2023-situation-report-updated-2359-gmt3-turkiye-syria-earthquake-relief-rescues-dwindle-9-days-focus-shifts-recovery,
" 50,000 ", Shelter needs met , Local hotels ,"The President of Turkiye has also announced that the shelter needs of 1.6 million earthquake survivors from the area of 13.5 million affected have had their shelter needs met, of which 890,000 are in public dormitories and facilities and 50,000 in local hotels.",Türkiye,2023-02-15 04:06:41+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-tuesday-14-february-2023-situation-report-updated-2359-gmt3-turkiye-syria-earthquake-relief-rescues-dwindle-9-days-focus-shifts-recovery,
" 890,000 ", Shelter needs met , Public dormitories and facilities ,"The President of Turkiye has also announced that the shelter needs of 1.6 million earthquake survivors from the area of 13.5 million affected have had their shelter needs met, of which 890,000 are in public dormitories and facilities and 50,000 in local hotels.",Türkiye,2023-02-15 04:06:41+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-tuesday-14-february-2023-situation-report-updated-2359-gmt3-turkiye-syria-earthquake-relief-rescues-dwindle-9-days-focus-shifts-recovery,
 1.6 million , Shelter needs met , Household ,"The President of Turkiye has also announced that the shelter needs of 1.6 million earthquake survivors from the area of 13.5 million affected have had their shelter needs met, of which 890,000 are in public dormitories and facilities and 50,000 in local hotels.",Türkiye,2023-02-15 04:06:41+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-tuesday-14-february-2023-situation-report-updated-2359-gmt3-turkiye-syria-earthquake-relief-rescues-dwindle-9-days-focus-shifts-recovery,
 1 million , Lost their homes , Not mentioned ,"In Türkiye, an estimated one million people have lost their homes and are living in temporary shelters, Dr Klug continued, citing Turkish authorities’ estimates that 80,000 people are in hospital, “placing a huge strain on the health system, itself badly damaged by the disaster”.",Türkiye,2023-02-14 19:44:31+00:00,News and Press Release,https://reliefweb.int/report/turkiye/children-sleep-streets-too-afraid-go-home-after-quake-disaster,Türkiye
" 80,000 ", In hospital , Hospitals/Health Centers ,"In Türkiye, an estimated one million people have lost their homes and are living in temporary shelters, Dr Klug continued, citing Turkish authorities’ estimates that 80,000 people are in hospital, “placing a huge strain on the health system, itself badly damaged by the disaster”.",Türkiye,2023-02-14 19:44:31+00:00,News and Press Release,https://reliefweb.int/report/turkiye/children-sleep-streets-too-afraid-go-home-after-quake-disaster,Türkiye
         15          ,             Damaged            ,     Hospitals     ,Around 15 hospitals in the 10 provinces have been damaged.,Türkiye,2023-02-14 19:07:14+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-14022023,
" 11,000             ", Damaged / Destroyed             , Household / Residence  ,"The United Nations Office for the Coordination of Humanitarian Affairs (OCHA) estimates that, as of 12 February, more than 4,300 deaths and 7,600 injuries have been reported in Syria, and that the collapse of thousands of buildings has left over 11,000 families homeless and unable to cope with cold winter conditions.",Türkiye,2023-02-14 19:01:21+00:00,Appeal,https://reliefweb.int/report/turkiye/syria-turkiye-emergency-funding-appeal-february-2023,Syria
             57               ,         Partially Damaged or Suspended     ,  Health Facilities,At least 57 health facilities are partially damaged or have suspended their services.,Syria,2023-02-14 18:56:02+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-daily-highlights-14022023,
 126 , Used as shelters , School ,● Education: At least 464 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-14 18:47:31+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-14022023,
 464 , Damaged , School ,● Education: At least 464 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-14 18:47:31+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-14022023,
 126 , Used as shelters ," Schools (Elementary, Secondary/High, Colleges, Universities, Pre-school facilities, Training Centers, Kindergarten, Education Facilities) ",● Education: At least 464 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-14 18:47:31+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-14022023,
 464 , Damaged ," Schools (Elementary, Secondary/High, Colleges, Universities, Pre-school facilities, Training Centers, Kindergarten, Education Facilities) ",● Education: At least 464 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-14 18:47:31+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-14022023,
"More than 1,700 ", Completely destroyed , N/A,"More than 1,700 buildings have been completely destroyed, more than 5,700 have been heavily damaged or partially destroyed, and over 11,000 families are homeless (OCHA).",Syria,2023-02-14 17:59:47+00:00,Appeal,https://reliefweb.int/report/syrian-arab-republic/syrian-arab-republic-flash-appeal-iom-earthquake-response-february-may-2023-published-14-february-2023,
"More than 5,700 ", Heavily damaged or partially destroyed , N/A,"More than 1,700 buildings have been completely destroyed, more than 5,700 have been heavily damaged or partially destroyed, and over 11,000 families are homeless (OCHA).",Syria,2023-02-14 17:59:47+00:00,Appeal,https://reliefweb.int/report/syrian-arab-republic/syrian-arab-republic-flash-appeal-iom-earthquake-response-february-may-2023-published-14-february-2023,
 1             , N/A        , hospital      ,"The combination of protracted hostilities, food crisis, damaged infrastructure, poverty, the COVID-19 pandemic and the cholera outbreak across Syria has resulted in a very fragile health and social systems.",Syria,2023-02-14 16:53:34+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/syria-un-expert-calls-immediate-and-unhindered-access-lifesaving-aid-after-deadly-earthquake,Syria
 1             , N/A        , health centre ,"The combination of protracted hostilities, food crisis, damaged infrastructure, poverty, the COVID-19 pandemic and the cholera outbreak across Syria has resulted in a very fragile health and social systems.",Syria,2023-02-14 16:53:34+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/syria-un-expert-calls-immediate-and-unhindered-access-lifesaving-aid-after-deadly-earthquake,Syria
 1             , damaged    , infrastructure ,"The combination of protracted hostilities, food crisis, damaged infrastructure, poverty, the COVID-19 pandemic and the cholera outbreak across Syria has resulted in a very fragile health and social systems.",Syria,2023-02-14 16:53:34+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/syria-un-expert-calls-immediate-and-unhindered-access-lifesaving-aid-after-deadly-earthquake,Syria
 1             , N/A        , clinic        ,"The combination of protracted hostilities, food crisis, damaged infrastructure, poverty, the COVID-19 pandemic and the cholera outbreak across Syria has resulted in a very fragile health and social systems.",Syria,2023-02-14 16:53:34+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/syria-un-expert-calls-immediate-and-unhindered-access-lifesaving-aid-after-deadly-earthquake,Syria
"        7,400        ",            Destroyed           ,     N/A          ,"More than 7,400 buildings have been completely or partially destroyed.",Syria,2023-02-14 15:35:13+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/nearly-9-million-people-syria-affected-turkiye-earthquake-un-launches-400-million-funding-appeal,
        0.57        ,    Destroyed   ,     Clinics      ,"In a country where only 59 per cent of hospitals, 57 per cent of primary health care facilities and 63 per cent of specialized centres were fully functional before the earthquake, this earthquake will result in a further collapse of basic services, and significantly delay any scope for recovery.",Syria,2023-02-14 15:00:00+00:00,Appeal,https://reliefweb.int/report/syrian-arab-republic/flash-appeal-syrian-arab-republic-earthquake-february-may-2023-enar,
        0.59        ,     Damaged    ,    Hospitals     ,"In a country where only 59 per cent of hospitals, 57 per cent of primary health care facilities and 63 per cent of specialized centres were fully functional before the earthquake, this earthquake will result in a further collapse of basic services, and significantly delay any scope for recovery.",Syria,2023-02-14 15:00:00+00:00,Appeal,https://reliefweb.int/report/syrian-arab-republic/flash-appeal-syrian-arab-republic-earthquake-february-may-2023-enar,
        0.63        , Not Mentioned  ,  Health Centres  ,"In a country where only 59 per cent of hospitals, 57 per cent of primary health care facilities and 63 per cent of specialized centres were fully functional before the earthquake, this earthquake will result in a further collapse of basic services, and significantly delay any scope for recovery.",Syria,2023-02-14 15:00:00+00:00,Appeal,https://reliefweb.int/report/syrian-arab-republic/flash-appeal-syrian-arab-republic-earthquake-february-may-2023-enar,
" 1,500              ", Completely destroyed , N/A ,"At least 1,500 buildings have been completely destroyed, and over 5,500 buildings partially destroyed, resulting in over 11,000 families now homeless.",Syria,2023-02-14 15:00:00+00:00,Appeal,https://reliefweb.int/report/syrian-arab-republic/flash-appeal-syrian-arab-republic-earthquake-february-may-2023-enar,
" 5,500              ", Partially destroyed  , N/A ,"At least 1,500 buildings have been completely destroyed, and over 5,500 buildings partially destroyed, resulting in over 11,000 families now homeless.",Syria,2023-02-14 15:00:00+00:00,Appeal,https://reliefweb.int/report/syrian-arab-republic/flash-appeal-syrian-arab-republic-earthquake-february-may-2023-enar,
" 11,000             ", N/A               , Household/Residence ,"At least 1,500 buildings have been completely destroyed, and over 5,500 buildings partially destroyed, resulting in over 11,000 families now homeless.",Syria,2023-02-14 15:00:00+00:00,Appeal,https://reliefweb.int/report/syrian-arab-republic/flash-appeal-syrian-arab-republic-earthquake-february-may-2023-enar,
 5.3 million               , N/A (affected by earthquake)           , Household/Residence ,"UNHCR has warned that according to its preliminary data, as many as 5.3 million people in Syria may have been affected by the recent earthquake and will need some form of shelter assistance.",Syria,2023-02-14 14:17:22+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/worlds-deadliest-earthquake-leaves-over-33000-dead,Syria
 1 , Affected , IDP camp ,"An IDP camp in the village was also affected (Al Jazeera 11/02/2023;
France24, AFP 09/02/2023).",Türkiye,2023-02-14 13:30:50+00:00,Analysis,https://reliefweb.int/report/turkiye/turkiyesyria-acaps-thematic-report-profiles-earthquake-affected-governorates-13-february-2023,
 1 , Damaged , Hospitals ,"According to the Turkish authorities, an estimated 80,000 people are in hospital, placing a huge strain on the health system, itself badly damaged by the disaster.",Syria,2023-02-14 11:54:49+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/turkiye-and-syria-earthquakes-statement-who-regional-director-europe-dr-hans-henri-p-kluge-14-february-2023,
 1 , Not Mentioned , Clinics ,"According to the Turkish authorities, an estimated 80,000 people are in hospital, placing a huge strain on the health system, itself badly damaged by the disaster.",Syria,2023-02-14 11:54:49+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/turkiye-and-syria-earthquakes-statement-who-regional-director-europe-dr-hans-henri-p-kluge-14-february-2023,
 1 , Badly Damaged , Health Centers ,"According to the Turkish authorities, an estimated 80,000 people are in hospital, placing a huge strain on the health system, itself badly damaged by the disaster.",Syria,2023-02-14 11:54:49+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/turkiye-and-syria-earthquakes-statement-who-regional-director-europe-dr-hans-henri-p-kluge-14-february-2023,
 1                   , Damaged       , Residence        ,"It is estimated that 1 million people in the region have lost their home which emphasizes the urgent need for more shelter in the harsh cold winter temperatures for the few hundred thousand still unable to be accommodated in tents and designated centers at capacity, in addition to the 158,000 already evacuated.",Türkiye,2023-02-14 04:38:25+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-monday-13-february-2023-situation-report-updated-2359-gmt3-turkiye-syria-earthquakes-1-week-158000-evacuated-more-one-million-homeless-region,
" 30,000 ", N/A , N/A ,"In addition, more than 30,000 displacement movements were recorded in the area during the week after the collapse of a dam caused flooding and further destruction of homes.",Türkiye,2023-02-14 04:38:25+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-monday-13-february-2023-situation-report-updated-2359-gmt3-turkiye-syria-earthquakes-1-week-158000-evacuated-more-one-million-homeless-region,
 1 , Destroyed , Dam ,"In addition, more than 30,000 displacement movements were recorded in the area during the week after the collapse of a dam caused flooding and further destruction of homes.",Türkiye,2023-02-14 04:38:25+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-monday-13-february-2023-situation-report-updated-2359-gmt3-turkiye-syria-earthquakes-1-week-158000-evacuated-more-one-million-homeless-region,
 1                   , Destroyed     , Household        ,"It is estimated that 1 million people in the region have lost their home which emphasizes the urgent need for more shelter in the harsh cold winter temperatures for the few hundred thousand still unable to be accommodated in tents and designated centers at capacity, in addition to the 158,000 already evacuated.",Türkiye,2023-02-14 04:38:25+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-monday-13-february-2023-situation-report-updated-2359-gmt3-turkiye-syria-earthquakes-1-week-158000-evacuated-more-one-million-homeless-region,
        561         ,           Not mentioned        , Not mentioned     ,"According to the UN, over 115 schools have been destroyed and 446 are estimated to be damaged.",Türkiye,2023-02-14 04:38:25+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-monday-13-february-2023-situation-report-updated-2359-gmt3-turkiye-syria-earthquakes-1-week-158000-evacuated-more-one-million-homeless-region,
        115         ,             Destroyed          ,    Schools        ,"According to the UN, over 115 schools have been destroyed and 446 are estimated to be damaged.",Türkiye,2023-02-14 04:38:25+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-monday-13-february-2023-situation-report-updated-2359-gmt3-turkiye-syria-earthquakes-1-week-158000-evacuated-more-one-million-homeless-region,
        446         ,             Damaged            ,    Schools        ,"According to the UN, over 115 schools have been destroyed and 446 are estimated to be damaged.",Türkiye,2023-02-14 04:38:25+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-monday-13-february-2023-situation-report-updated-2359-gmt3-turkiye-syria-earthquakes-1-week-158000-evacuated-more-one-million-homeless-region,
 1 million           , Lost their home, NA               ,"It is estimated that 1 million people in the region have lost their home which emphasizes the urgent need for more shelter in the harsh cold winter temperatures for the few hundred thousand still unable to be accommodated in tents and designated centers at capacity, in addition to the 158,000 already evacuated.",Türkiye,2023-02-14 04:38:25+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-monday-13-february-2023-situation-report-updated-2359-gmt3-turkiye-syria-earthquakes-1-week-158000-evacuated-more-one-million-homeless-region,
       678        ,    Damaged    ,  Schools         ,"The Ministry of Education has estimated that 678 schools are damaged, and this figure is being assessed.",Syria,2023-02-13 20:47:46+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syrian-arab-republic-humanitarian-country-team-hct-coordinated-response-flash-update-8-earthquake-13-february-2023,
 13.5 million , N/A , N/A ,"Some airports and infrastructure has been fixed, providing better access to personnel, medical teams, and volunteers but 13.5 million people have been affected in Türkiye and most need help.",Türkiye,2023-02-13 20:41:11+00:00,Appeal,https://reliefweb.int/report/turkiye/ibc-appeal-emergency-earthquake-response-turkiye-north-syria-12-february-2023,Türkiye
" 6,500 ", Collapsed , Not specified ,"Over 6,500 buildings have collapsed in Türkiye, leaving hundreds of thousands homeless in the freezing cold; shelters and evacuations are not enough yet and the situation is dire for those still left on the street.",Türkiye,2023-02-13 20:41:11+00:00,Appeal,https://reliefweb.int/report/turkiye/ibc-appeal-emergency-earthquake-response-turkiye-north-syria-12-february-2023,Türkiye
         454         ,      Destroyed      ,   Not mentioned   ,"At least 454 schools were
reported to have been destroyed or damaged during the earthquake, with numbers expected to
rise as additional structural integrity and safety assessments are underway.",Syria,2023-02-13 20:17:23+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/unhcr-syria-emergency-response-earthquake-flash-update-7-13-february-2023,
 453                      , Damaged                                  , School              ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 126                      , Used as shelters                          , School              ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 453 , Damaged , Training Centres ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 453 , Damaged , Pre-School Facilities ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 453 , Damaged , Education Facilities ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 453 , Damaged , Universities ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 453 , Damaged , Colleges ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 453 , Damaged , Secondary/High Schools ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 453 , Damaged , Elementary Schools ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 453 , Damaged , Military School ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 453 , Damaged , Prison School ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 453 , Damaged , Kindergarten ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 126 , Used as Shelters , Not Mentioned ,● Education: At least 453 schools damaged by the earthquake and 126 used as shelters.,Syria,2023-02-13 19:23:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-daily-highlights-13022023,
 15 , Damaged , Hospitals ,Around 15 hospitals in the 10 provinces have been damaged.,Türkiye,2023-02-13 19:07:34+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-13022023,
 1 , Not mentioned , Shelter facility ,"In a crowded school where more than 100 families had sought shelter, a traditional community leader went out of his way to reassure the stressed-out facility manager of the facility that things would be okay.",Syria,2023-02-13 11:54:21+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/turkiye-syria-earthquake-response-eyewitness-accounts-our-team-aleppo,
 100+ , Not mentioned , Household/Residence ,"In a crowded school where more than 100 families had sought shelter, a traditional community leader went out of his way to reassure the stressed-out facility manager of the facility that things would be okay.",Syria,2023-02-13 11:54:21+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/turkiye-syria-earthquake-response-eyewitness-accounts-our-team-aleppo,
 1 , Not mentioned , School facility ,"In a crowded school where more than 100 families had sought shelter, a traditional community leader went out of his way to reassure the stressed-out facility manager of the facility that things would be okay.",Syria,2023-02-13 11:54:21+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/turkiye-syria-earthquake-response-eyewitness-accounts-our-team-aleppo,
" 6,500              ", Collapsed      ,Not specified      ,"Over 6,500 buildings have collapsed in Türkiye, leaving hundreds of thousands homeless in the freezing cold; shelters and evacuations are not enough yet and the situation is dire for those still left on the street.",Türkiye,2023-02-13 04:04:39+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-sunday-12-february-2023-updated-2359-gmt3-turkiye-syria-earthquakes-day-7-devastation-continues-more-34000-dead-disaster-century,Türkiye
 115+ , Destroyed , Elementary Schools ,"According to the UN, over 115 schools have been destroyed and hundreds more damaged in Syria.",Türkiye,2023-02-13 04:04:39+00:00,Situation Report,https://reliefweb.int/report/turkiye/devastating-earthquakes-southern-turkiye-and-northern-syria-sunday-12-february-2023-updated-2359-gmt3-turkiye-syria-earthquakes-day-7-devastation-continues-more-34000-dead-disaster-century,Syria
